,Unnamed: 0,total_score,InterfaceRes,Interface_hbond_count,SASA,SASA_hydrophobic,SASA_polar,Sc,contact_surf,ddg,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,lk_ball_wtd,omega,p_aa_pp,pro_close,rama_prepro,ref,sugar_SASA,sugar_SASA_hydrophobic,sugar_SASA_polar,sugar_bb,yhh_planarity,Ligand,Pose
266,266,-412.959,3.0,1.0,463.826,158.173,307.022,0.683,80.958,-11.492,0.0,-795.833,153.429,-244.555,1.419,16.413,35.027,82.2,484.386,-34.506,-51.138,-24.523,-25.916,-16.48,12.306,-25.096,0.316,-7.758,26.759,480.756,145.219,335.538,0.176,0.413,I2S9,3
267,267,-407.882,4.0,1.0,492.017,171.234,321.999,0.736,101.396,-14.139,0.0,-798.113,156.477,-250.657,1.445,17.99,34.722,85.013,488.576,-35.257,-49.476,-26.52,-25.691,-16.351,14.206,-24.225,0.306,-7.735,26.759,452.52,143.952,308.568,0.187,0.462,I2S9,3
268,268,-413.114,4.0,1.0,460.782,157.734,303.656,0.728,89.355,-12.087,0.0,-796.71,153.883,-242.527,1.422,16.772,35.361,81.378,487.071,-36.038,-50.986,-26.408,-26.389,-17.128,13.023,-24.761,0.311,-8.566,26.759,455.404,145.342,310.062,0.173,0.245,I2S9,3
269,269,-410.827,3.0,1.0,464.988,156.777,309.58,0.713,85.325,-11.328,0.0,-793.95,155.162,-244.344,1.431,16.912,34.784,84.724,480.709,-31.469,-49.476,-27.877,-26.354,-16.889,12.226,-25.225,0.315,-8.862,26.759,484.393,154.186,330.511,0.293,0.304,I2S9,3
270,270,-412.653,3.0,1.0,484.576,162.709,322.931,0.691,91.774,-13.048,0.0,-797.846,156.196,-244.865,1.424,17.482,34.537,82.836,489.5,-34.954,-50.839,-27.821,-26.399,-18.48,12.356,-24.754,0.308,-8.462,26.759,451.148,141.885,309.263,0.174,0.195,I2S9,3
271,271,-398.855,3.0,1.0,332.777,92.369,241.321,0.755,61.267,-7.675,0.0,-784.315,150.007,-238.451,1.43,16.666,34.794,85.926,475.351,-29.668,-50.331,-28.738,-26.172,-16.031,11.946,-25.721,0.339,-8.621,26.759,512.297,161.494,350.803,5.649,0.326,I2S9,3
272,272,-415.91,4.0,2.0,453.694,186.798,268.265,0.645,83.792,-11.085,0.0,-796.211,154.76,-240.525,1.428,16.778,35.122,81.824,481.98,-36.547,-51.002,-26.91,-26.867,-16.658,12.984,-24.559,0.338,-9.32,26.759,491.0,143.158,347.842,0.325,0.392,I2S9,3
273,273,-413.782,3.0,1.0,463.977,150.711,314.634,0.717,84.654,-11.741,0.0,-796.162,154.596,-242.665,1.439,16.995,35.423,80.961,485.372,-35.282,-50.986,-26.114,-26.27,-17.632,12.785,-24.994,0.309,-8.781,26.759,482.779,151.804,330.975,0.296,0.169,I2S9,3
274,274,-407.271,5.0,1.0,478.691,192.825,285.867,0.484,69.823,-9.649,0.0,-791.105,153.708,-239.102,1.443,17.556,35.484,81.01,478.005,-31.813,-50.589,-26.658,-26.2,-14.264,12.561,-24.839,0.288,-10.108,26.759,440.743,109.105,332.702,0.196,0.4,I2S9,4
275,275,-407.39,5.0,1.0,484.655,193.95,290.704,0.507,70.341,-9.559,0.0,-789.342,153.322,-241.495,1.432,16.951,34.482,81.188,479.577,-31.765,-50.902,-28.737,-26.751,-13.795,13.275,-24.712,0.307,-7.581,26.759,425.309,104.134,322.24,0.219,0.179,I2S9,4
276,276,-405.01,6.0,2.0,537.659,194.982,342.677,0.682,98.3,-13.643,0.0,-791.569,153.935,-240.557,1.43,17.18,34.095,86.62,478.54,-28.171,-49.775,-30.652,-26.373,-15.498,13.016,-25.414,0.306,-9.451,26.759,408.859,106.335,303.74,0.243,0.326,I2S9,4
277,277,-410.439,5.0,3.0,512.378,191.583,320.795,0.63,81.793,-14.242,0.0,-783.691,153.195,-241.831,1.425,16.946,33.522,82.393,474.204,-30.943,-49.722,-30.786,-26.81,-12.819,12.751,-25.947,0.278,-9.858,26.759,453.99,121.381,334.13,0.186,0.307,I2S9,4
278,278,-409.817,6.0,3.0,504.952,183.579,321.373,0.539,75.742,-11.256,0.0,-787.278,152.822,-241.168,1.442,17.409,34.902,79.265,476.797,-33.092,-51.452,-27.646,-26.49,-13.268,13.745,-25.057,0.315,-8.314,26.759,426.738,111.017,317.697,0.169,0.322,I2S9,4
279,279,-398.601,4.0,0.0,528.252,195.573,332.679,0.667,85.052,-10.581,0.0,-790.988,153.103,-232.836,1.437,17.32,34.801,83.845,475.524,-30.557,-48.94,-25.732,-26.277,-17.183,15.136,-25.397,0.281,-9.528,26.759,447.465,102.773,345.908,0.327,0.306,I2S9,4
280,280,-408.995,5.0,2.0,503.96,184.524,319.436,0.527,71.165,-10.626,0.0,-786.162,154.036,-243.036,1.434,17.164,34.594,79.421,478.369,-31.946,-51.282,-28.575,-26.689,-13.621,13.899,-25.107,0.313,-9.193,26.759,444.335,112.821,332.578,0.24,0.387,I2S9,4
281,281,-358.316,4.0,0.0,425.428,134.151,291.277,0.647,75.722,-9.334,0.0,-794.056,159.526,-238.038,1.678,33.135,36.599,95.633,484.725,-33.673,-50.789,-22.719,-26.064,-18.05,11.528,-24.019,0.264,-9.064,26.759,462.098,108.395,354.616,7.967,0.342,I2S9,4
282,282,-405.254,2.0,2.0,387.129,141.919,245.211,0.349,39.591,-6.035,0.0,-783.838,150.619,-233.963,1.453,16.974,35.058,81.71,468.877,-34.167,-51.156,-24.353,-25.489,-14.743,13.12,-24.531,0.252,-8.153,26.759,494.474,129.704,366.138,0.241,0.075,I2S9,4
283,283,-406.163,5.0,2.0,471.261,172.949,298.312,0.528,64.38,-9.651,0.0,-792.561,153.075,-238.732,1.444,17.159,35.552,82.532,476.504,-33.838,-50.247,-24.096,-26.148,-14.519,13.163,-24.436,0.255,-8.674,26.759,455.081,123.526,333.075,0.185,0.457,I2S9,4
284,284,-400.826,3.0,3.0,438.6,157.092,282.877,0.59,89.32,-10.802,0.0,-788.176,153.741,-239.082,1.452,17.765,34.919,84.354,479.039,-32.142,-49.888,-23.863,-25.066,-15.389,12.785,-26.462,0.302,-12.223,26.759,440.49,137.83,302.66,0.205,0.145,I2S9,5
285,285,-404.152,3.0,4.0,448.611,155.524,294.151,0.78,95.871,-11.871,0.0,-790.584,153.53,-240.666,1.439,17.377,34.713,84.355,479.56,-30.848,-50.168,-26.14,-25.297,-15.025,11.205,-25.283,0.272,-9.937,26.759,445.947,134.239,311.708,0.193,0.392,I2S9,5
286,286,-408.111,3.0,3.0,485.858,166.144,320.626,0.574,80.015,-10.819,0.0,-794.978,155.39,-240.468,1.435,17.165,35.801,81.273,483.785,-35.399,-50.714,-25.236,-25.891,-15.002,12.513,-24.758,0.309,-10.463,26.759,415.707,140.47,275.236,0.208,0.159,I2S9,5
287,287,-405.171,3.0,3.0,443.97,159.052,285.982,0.63,83.828,-10.047,0.0,-791.085,154.246,-238.467,1.437,17.332,35.343,79.811,483.026,-34.422,-50.564,-26.702,-25.796,-14.573,12.107,-24.658,0.326,-9.669,26.759,453.179,140.292,312.887,0.157,0.22,I2S9,5
288,288,-389.262,3.0,4.0,391.055,93.159,297.897,0.742,73.994,-8.977,0.0,-796.077,157.552,-236.318,1.478,18.872,36.048,87.18,483.705,-32.049,-50.641,-26.906,-25.804,-14.071,13.504,-25.129,0.276,-10.548,26.759,455.426,157.209,298.217,2.64,0.268,I2S9,5
289,289,-400.552,3.0,3.0,428.323,153.461,275.927,0.686,83.216,-9.978,0.0,-790.333,153.588,-237.375,1.429,17.475,33.998,82.895,482.366,-32.811,-49.896,-25.82,-25.617,-14.734,11.919,-25.101,0.273,-10.031,26.759,458.724,133.19,325.534,0.158,0.306,I2S9,5
290,290,-404.568,3.0,3.0,460.799,148.158,314.009,0.649,80.126,-11.553,0.0,-791.726,153.824,-237.559,1.439,17.414,35.932,81.413,481.529,-35.462,-50.344,-24.584,-26.069,-14.816,12.241,-24.863,0.286,-10.398,26.759,425.825,141.98,283.845,0.186,0.227,I2S9,5
291,291,-398.876,3.0,4.0,422.537,139.294,284.611,0.729,90.029,-12.973,0.0,-784.368,151.879,-238.87,1.448,17.571,34.367,84.866,475.795,-32.229,-50.16,-24.92,-25.734,-14.278,13.087,-24.767,0.292,-10.108,26.759,439.003,147.363,291.639,0.247,0.247,I2S9,5
292,292,-406.79,3.0,3.0,440.061,162.909,278.977,0.621,80.094,-9.67,0.0,-790.527,152.534,-240.003,1.442,17.333,35.417,80.144,481.45,-34.909,-51.77,-22.907,-25.768,-14.868,12.517,-25.417,0.309,-9.061,26.759,464.875,141.289,323.586,0.143,0.391,I2S9,5
293,293,-402.821,4.0,2.0,492.254,169.252,323.914,0.494,75.347,-9.053,0.0,-790.893,151.593,-240.376,1.431,17.284,34.797,84.101,480.388,-33.295,-50.048,-23.102,-25.517,-14.76,12.137,-25.159,0.306,-9.161,26.759,420.197,133.754,286.444,0.224,0.47,I2S9,5
294,294,-416.196,7.0,2.0,572.053,210.86,362.562,0.632,126.626,-16.763,0.0,-795.597,153.162,-249.276,1.431,16.678,34.851,81.324,489.609,-34.203,-52.77,-27.444,-26.302,-14.621,12.716,-24.658,0.316,-8.521,26.759,357.195,116.15,241.045,0.131,0.218,I2S9,6
295,295,-408.471,5.0,0.0,506.3,198.024,309.797,0.663,98.478,-12.5,0.0,-791.482,155.153,-241.768,1.425,16.42,34.62,78.994,482.577,-30.582,-53.169,-25.388,-26.509,-16.805,11.322,-25.085,0.315,-6.97,26.759,434.263,131.839,302.424,1.493,0.21,I2S9,6
296,296,-409.677,4.0,2.0,499.169,207.202,293.335,0.524,70.236,-11.494,0.0,-792.905,156.718,-243.418,1.448,17.352,35.766,82.029,478.957,-32.581,-52.803,-25.855,-26.232,-15.552,13.389,-25.435,0.332,-8.222,26.759,455.634,120.63,335.004,0.376,0.2,I2S9,6
297,297,-412.221,4.0,2.0,482.486,188.729,295.126,0.547,71.215,-11.472,0.0,-788.477,154.008,-242.87,1.429,16.532,35.453,79.849,480.104,-33.127,-52.377,-26.716,-26.067,-16.411,11.65,-24.915,0.33,-7.869,26.759,467.29,127.631,339.658,0.258,0.234,I2S9,6
298,298,-407.268,5.0,0.0,496.582,190.52,307.735,0.627,85.046,-9.076,0.0,-800.611,155.659,-242.063,1.442,16.861,36.019,85.347,485.952,-35.91,-52.344,-22.098,-26.949,-17.412,12.702,-24.617,0.419,-7.36,26.759,444.694,133.244,311.45,0.703,0.234,I2S9,6
299,299,-412.126,6.0,1.0,524.203,198.885,326.99,0.64,103.741,-13.169,0.0,-793.154,152.146,-247.267,1.421,16.392,34.73,80.667,488.049,-32.645,-53.114,-24.653,-25.988,-17.278,12.907,-25.111,0.332,-8.1,26.759,415.197,128.434,286.764,1.588,0.192,I2S9,6
300,300,-407.877,5.0,0.0,509.085,193.574,317.031,0.662,84.772,-9.67,0.0,-787.587,149.975,-239.913,1.433,16.751,35.589,78.785,481.396,-33.195,-52.225,-22.487,-26.197,-18.695,12.984,-25.262,0.321,-7.048,26.759,454.097,137.885,316.213,0.56,0.179,I2S9,6
301,301,-408.744,6.0,0.0,493.062,200.307,293.819,0.629,92.602,-11.218,0.0,-794.528,151.871,-245.291,1.427,16.568,35.202,81.942,486.423,-33.337,-52.764,-21.899,-25.875,-17.04,12.692,-25.22,0.359,-8.04,26.759,447.575,137.94,309.635,1.586,0.419,I2S9,6
302,302,-408.904,5.0,0.0,488.139,186.309,303.351,0.657,94.264,-11.835,0.0,-791.053,151.829,-245.381,1.419,16.499,34.271,83.398,482.362,-30.769,-51.701,-26.057,-26.131,-15.56,12.153,-25.364,0.325,-7.324,26.759,444.32,136.482,307.838,1.101,0.32,I2S9,6
303,303,-405.841,6.0,0.0,509.935,201.078,310.377,0.63,88.244,-9.167,0.0,-793.23,153.549,-242.23,1.435,16.902,35.089,84.421,481.922,-32.695,-51.098,-24.432,-26.361,-15.771,12.489,-24.876,0.318,-8.757,26.759,455.743,135.323,320.42,0.509,0.216,I2S9,6
304,304,-414.389,4.0,2.0,527.976,231.762,297.734,0.419,74.957,-13.554,0.0,-785.544,150.138,-247.652,1.443,17.011,35.001,81.225,478.469,-34.586,-50.52,-26.166,-25.829,-14.487,12.633,-25.317,0.327,-7.779,26.759,455.514,125.14,330.375,0.225,0.26,I2S9,7
305,305,-415.124,4.0,2.0,518.192,231.321,288.391,0.432,81.427,-13.386,0.0,-786.654,152.161,-248.534,1.433,16.812,34.761,82.201,477.217,-34.404,-50.127,-25.068,-26.226,-15.858,12.756,-24.88,0.288,-8.457,26.759,437.039,110.152,326.887,0.212,0.485,I2S9,7
306,306,-390.172,3.0,1.0,410.792,165.53,245.262,0.503,59.398,-7.497,0.0,-790.172,150.601,-232.536,1.417,16.713,34.572,88.98,481.646,-33.031,-51.743,-25.537,-26.514,-18.452,11.374,-24.515,0.319,-8.069,26.759,446.466,107.172,339.75,7.847,0.169,I2S9,7
307,307,-415.8,4.0,2.0,518.336,231.455,288.401,0.457,84.203,-12.772,0.0,-791.287,151.702,-244.7,1.433,16.52,35.304,80.719,480.606,-35.944,-51.292,-23.453,-26.634,-16.198,13.188,-24.78,0.332,-8.503,26.759,451.572,127.726,323.846,0.231,0.197,I2S9,7
308,308,-410.318,3.0,2.0,545.498,238.64,308.227,0.505,88.309,-13.295,0.0,-787.487,152.202,-245.986,1.431,16.785,34.673,82.524,479.217,-32.431,-50.356,-27.353,-25.859,-14.682,13.17,-25.842,0.316,-7.869,26.759,428.854,128.357,300.65,0.202,0.265,I2S9,7
309,309,-397.509,5.0,3.0,481.142,172.039,309.102,0.53,72.813,-10.32,0.0,-801.172,154.324,-240.397,1.461,18.033,35.128,88.278,493.303,-37.251,-51.044,-25.323,-25.885,-16.887,14.009,-25.383,0.301,-8.639,26.759,392.897,108.646,284.252,2.645,0.231,I2S9,7
310,310,-409.387,1.0,0.0,278.645,81.094,198.919,0.64,42.208,-6.923,0.0,-782.097,151.908,-238.848,1.41,16.056,34.254,81.563,472.455,-31.282,-51.904,-24.674,-26.801,-17.281,12.217,-25.219,0.329,-8.821,26.759,607.339,167.534,439.804,0.356,0.235,I2S9,7
311,311,-414.899,4.0,2.0,518.359,229.274,290.605,0.428,81.506,-13.303,0.0,-791.102,150.67,-247.209,1.446,17.143,35.184,82.231,480.647,-33.409,-50.976,-25.827,-26.19,-16.484,13.943,-25.1,0.314,-7.594,26.759,428.747,118.143,310.603,0.237,0.419,I2S9,7
312,312,-406.127,4.0,2.0,496.704,172.248,325.368,0.57,74.63,-9.671,0.0,-789.054,153.999,-242.414,1.457,18.032,34.7,83.485,477.354,-34.859,-50.737,-24.94,-26.512,-14.694,13.039,-24.904,0.277,-7.979,26.759,443.456,132.575,310.881,0.533,0.332,I2S9,7
313,313,-414.943,4.0,2.0,527.215,228.825,299.911,0.478,84.668,-13.021,0.0,-794.039,154.223,-244.71,1.434,16.803,35.61,81.934,484.403,-35.411,-51.38,-26.499,-26.92,-16.467,12.496,-25.119,0.329,-8.793,26.759,453.42,121.755,331.665,0.196,0.208,I2S9,7
314,314,-407.796,3.0,4.0,414.745,127.375,288.283,0.694,70.751,-12.069,0.0,-786.874,155.939,-245.72,1.462,17.822,35.068,85.475,475.276,-34.455,-49.81,-28.041,-26.09,-13.101,14.674,-25.862,0.3,-11.281,26.759,493.972,146.979,346.993,0.397,0.266,I2S9,8
315,315,-405.128,3.0,3.0,446.337,158.813,288.436,0.654,69.257,-10.946,0.0,-792.293,155.306,-244.54,1.47,17.906,35.713,85.59,479.18,-34.488,-49.655,-28.344,-26.222,-14.196,15.082,-24.532,0.35,-8.862,26.759,484.284,144.986,339.298,0.346,0.304,I2S9,8
316,316,-408.819,2.0,1.0,420.76,144.554,277.726,0.686,55.563,-9.093,0.0,-784.772,154.587,-241.963,1.446,16.84,35.667,80.428,472.58,-34.505,-51.429,-24.789,-25.814,-14.283,12.407,-24.946,0.312,-7.919,26.759,520.733,167.319,353.415,0.318,0.256,I2S9,8
317,317,-408.849,0.0,2.0,353.508,119.224,235.501,0.649,53.39,-10.485,0.0,-782.436,152.601,-237.91,1.424,16.978,35.172,79.028,473.112,-30.9,-51.769,-28.13,-26.275,-14.165,10.761,-25.382,0.313,-8.375,26.759,507.569,162.75,345.124,0.182,0.16,I2S9,8
318,318,-406.847,3.0,4.0,454.298,148.964,307.006,0.65,80.397,-13.122,0.0,-782.818,150.709,-245.359,1.456,17.808,34.237,85.142,475.405,-27.988,-49.828,-27.477,-26.168,-14.013,11.481,-25.673,0.319,-11.384,26.759,497.855,149.136,348.718,0.436,0.109,I2S9,8
319,319,-409.683,3.0,2.0,437.485,148.893,289.2,0.328,55.011,-9.593,0.0,-789.449,156.3,-241.68,1.461,17.436,35.847,81.902,476.41,-34.159,-51.682,-26.497,-26.786,-15.47,12.854,-24.705,0.323,-9.146,26.759,486.428,138.027,349.314,0.338,0.261,I2S9,8
320,320,-409.286,2.0,2.0,385.165,129.397,257.137,0.66,55.275,-8.914,0.0,-790.292,157.219,-241.051,1.45,17.317,36.086,80.617,477.777,-33.685,-51.139,-26.491,-26.48,-15.779,12.137,-24.312,0.314,-10.232,26.759,513.678,156.702,356.977,0.255,0.245,I2S9,8
321,321,-406.38,1.0,2.0,348.194,104.415,244.692,0.616,48.862,-9.948,0.0,-789.917,152.094,-241.24,1.447,17.37,35.935,84.766,478.143,-34.246,-51.202,-24.659,-27.496,-15.331,12.674,-24.55,0.412,-7.736,26.759,528.621,170.118,358.503,0.177,0.22,I2S9,8
322,322,-408.368,1.0,2.0,367.302,112.186,256.637,0.634,54.068,-9.31,0.0,-788.487,155.57,-240.44,1.433,16.953,35.171,81.958,476.676,-31.386,-51.447,-29.114,-26.727,-14.438,11.693,-24.631,0.319,-8.632,26.759,522.605,175.173,347.432,0.175,0.227,I2S9,8
323,323,-393.927,1.0,1.0,364.221,151.562,212.659,0.563,41.73,-5.458,0.0,-788.323,153.007,-231.555,1.466,18.092,35.682,85.241,475.049,-33.859,-50.977,-22.627,-26.298,-16.901,12.869,-24.975,0.342,-9.779,26.759,471.65,123.117,348.532,2.641,0.219,I2S9,8
324,324,-386.01,4.0,1.0,495.901,199.007,296.894,0.486,80.702,-9.472,0.0,-784.476,152.022,-236.443,1.448,17.236,33.86,93.019,480.397,-30.529,-51.935,-26.482,-26.257,-17.024,10.825,-25.252,0.286,-7.439,26.759,389.401,117.67,271.731,3.91,0.063,I2S9,9
325,325,-408.281,4.0,2.0,496.839,180.329,316.51,0.539,90.635,-11.664,0.0,-800.206,154.584,-244.326,1.451,17.101,35.128,83.542,489.336,-35.777,-50.921,-25.712,-26.27,-14.575,13.731,-25.044,0.338,-8.645,26.759,416.733,127.023,289.71,1.058,0.165,I2S9,9
326,326,-408.729,4.0,2.0,457.415,151.706,305.708,0.467,68.406,-11.866,0.0,-790.952,153.07,-241.664,1.454,17.906,35.519,84.061,477.673,-35.766,-50.229,-24.803,-26.07,-14.258,11.904,-25.157,0.273,-9.54,26.759,497.726,159.36,339.278,0.561,0.529,I2S9,9
327,327,-411.021,4.0,2.0,436.538,156.037,280.501,0.632,93.573,-12.277,0.0,-795.649,152.978,-241.681,1.438,16.866,35.865,81.476,484.457,-36.801,-51.039,-23.514,-25.899,-16.598,11.796,-24.852,0.28,-8.116,26.759,449.489,140.779,309.622,0.795,0.42,I2S9,9
328,328,-414.056,5.0,2.0,488.772,164.591,324.181,0.428,73.391,-11.418,0.0,-789.28,152.946,-241.062,1.43,16.773,35.231,79.686,481.255,-35.281,-51.389,-28.117,-25.904,-15.056,11.151,-24.388,0.335,-9.897,26.759,453.967,145.127,310.36,0.182,0.57,I2S9,9
329,329,-405.531,4.0,1.0,479.231,178.073,301.158,0.44,64.491,-10.326,0.0,-791.983,155.306,-236.873,1.444,17.581,34.612,82.965,477.175,-31.497,-50.147,-27.308,-26.087,-15.9,11.775,-24.808,0.311,-9.273,26.759,454.799,130.733,325.434,0.213,0.205,I2S9,9
330,330,-408.574,5.0,2.0,538.356,193.568,344.788,0.421,77.776,-12.533,0.0,-794.407,154.616,-239.455,1.436,17.339,35.277,81.324,481.354,-34.439,-50.924,-24.797,-25.657,-16.487,12.048,-25.062,0.299,-9.334,26.759,418.818,135.356,283.462,1.348,0.187,I2S9,9
331,331,-404.077,4.0,2.0,491.314,189.151,302.163,0.424,72.628,-11.339,0.0,-792.495,157.223,-241.629,1.456,17.871,34.967,85.822,477.226,-32.432,-49.493,-27.794,-26.273,-14.116,12.963,-25.194,0.304,-9.753,26.759,455.366,127.783,329.103,0.174,0.337,I2S9,9
332,332,-407.367,5.0,3.0,478.515,179.971,298.544,0.496,94.089,-12.72,0.0,-796.829,156.671,-244.848,1.47,18.456,35.576,82.22,486.195,-36.855,-50.714,-24.842,-26.083,-16.802,13.739,-24.851,0.321,-8.681,26.759,437.769,132.135,307.306,1.375,0.353,I2S9,9
333,333,-407.381,4.0,4.0,495.129,183.454,311.675,0.54,98.736,-12.318,0.0,-794.669,156.694,-238.452,1.465,17.914,35.835,79.607,482.924,-37.971,-50.695,-22.96,-25.89,-16.401,11.411,-24.743,0.313,-9.627,26.759,417.263,118.15,300.177,0.994,0.112,I2S9,9
334,334,-398.33,5.0,0.0,396.72,155.055,241.665,0.511,55.857,-6.56,0.0,-789.502,150.809,-237.978,1.394,17.412,35.7,90.06,477.549,-33.003,-49.925,-24.911,-26.157,-16.039,12.977,-25.154,0.319,-10.716,26.759,491.967,147.532,345.347,1.592,0.483,S9I2,1
335,335,-397.836,5.0,1.0,461.814,154.465,307.349,0.558,76.586,-7.616,0.0,-793.774,156.561,-236.497,1.381,16.945,35.529,87.541,483.531,-33.249,-51.348,-26.467,-26.615,-19.05,12.14,-24.691,0.294,-8.599,26.759,471.027,166.238,305.701,1.551,0.218,S9I2,1
336,336,-399.978,7.0,0.0,459.713,181.622,278.092,0.283,50.623,-1.655,0.0,-785.52,155.685,-233.498,1.407,17.659,36.096,80.686,472.075,-31.637,-51.259,-24.47,-26.388,-17.997,11.934,-24.753,0.32,-10.112,26.759,483.403,139.929,344.387,2.865,0.171,S9I2,1
337,337,-398.207,5.0,1.0,402.116,149.695,252.421,0.479,63.746,-7.464,0.0,-793.121,155.998,-235.128,1.39,16.836,35.114,86.316,481.318,-33.876,-51.63,-26.131,-25.966,-17.675,12.101,-24.186,0.296,-8.36,26.759,501.882,167.493,335.302,1.539,0.2,S9I2,1
338,338,-414.025,5.0,0.0,489.254,160.259,328.995,0.699,98.794,-14.406,0.0,-794.18,150.703,-247.175,1.384,16.326,35.555,81.473,486.434,-35.53,-51.744,-24.897,-25.794,-16.452,12.195,-24.893,0.351,-6.855,26.759,464.232,155.295,309.697,2.014,0.302,S9I2,1
339,339,-414.807,3.0,0.0,484.063,176.473,307.59,0.688,99.336,-14.609,0.0,-797.674,157.628,-249.525,1.401,17.067,36.006,82.001,486.264,-34.512,-50.632,-28.606,-25.713,-17.502,13.096,-24.717,0.309,-9.44,26.759,494.345,161.727,333.986,2.515,0.469,S9I2,1
340,340,-410.389,4.0,1.0,450.779,156.236,294.543,0.678,92.837,-13.989,0.0,-795.533,153.98,-248.431,1.392,16.924,35.133,83.937,484.234,-34.946,-49.219,-26.936,-25.452,-15.799,13.727,-24.811,0.307,-8.843,26.759,504.248,156.578,349.19,2.712,0.477,S9I2,1
341,341,-415.184,5.0,1.0,485.92,146.372,339.548,0.693,97.411,-15.282,0.0,-795.541,151.599,-249.141,1.378,16.197,35.517,81.724,487.134,-35.17,-51.789,-24.575,-25.965,-15.687,12.512,-25.015,0.333,-7.621,26.759,460.786,147.896,313.346,1.787,0.382,S9I2,1
342,342,-398.342,5.0,1.0,407.315,151.749,255.566,0.455,62.836,-7.364,0.0,-795.679,156.824,-234.986,1.401,17.406,35.459,88.106,481.088,-32.689,-50.688,-27.21,-26.653,-17.161,12.127,-24.51,0.319,-9.982,26.759,512.788,167.775,345.926,1.546,0.182,S9I2,1
343,343,-396.354,5.0,0.0,417.912,156.498,261.414,0.323,48.416,-5.729,0.0,-781.023,152.035,-236.581,1.382,17.0,34.728,87.412,472.397,-30.267,-50.33,-27.527,-26.784,-16.404,12.775,-25.459,0.305,-8.705,26.759,480.4,162.678,318.634,1.59,0.34,S9I2,1
344,344,-409.173,3.0,2.0,510.391,129.609,382.15,0.392,66.896,-8.93,0.0,-784.904,151.647,-243.482,1.399,16.982,35.204,80.775,476.309,-34.232,-51.654,-24.959,-26.394,-15.38,13.329,-24.799,0.318,-7.673,26.759,516.545,199.059,317.79,1.365,0.217,S9I2,2
345,345,-396.257,3.0,2.0,503.324,216.194,287.435,0.293,67.507,-7.463,0.0,-792.731,152.339,-243.591,1.413,17.894,36.026,89.395,484.521,-33.99,-49.714,-23.499,-26.326,-14.985,12.585,-25.02,0.294,-9.723,26.759,453.021,119.494,334.135,1.535,0.562,S9I2,2
346,346,-399.739,4.0,3.0,535.059,246.206,288.853,0.251,65.085,-6.965,0.0,-791.407,154.309,-236.576,1.388,16.885,35.282,87.083,481.001,-32.889,-50.906,-27.408,-26.179,-17.006,12.273,-24.948,0.308,-9.426,26.759,440.15,99.307,341.756,1.527,0.192,S9I2,2
347,347,-396.56,3.0,3.0,521.233,224.931,296.302,0.262,61.821,-6.851,0.0,-786.557,152.487,-239.689,1.391,17.099,35.319,89.208,476.626,-31.761,-50.821,-24.914,-26.232,-14.907,11.938,-25.286,0.286,-9.506,26.759,464.468,121.39,343.99,1.536,0.462,S9I2,2
348,348,-416.001,8.0,4.0,679.971,259.779,421.409,0.593,124.927,-18.013,0.0,-804.609,155.654,-250.732,1.402,16.971,35.955,83.514,491.385,-35.002,-50.476,-25.525,-26.491,-15.143,11.76,-24.701,0.314,-9.864,26.759,360.422,92.414,268.008,2.39,0.438,S9I2,2
349,349,-414.543,8.0,5.0,666.717,275.79,392.751,0.499,110.664,-16.962,0.0,-787.376,151.828,-241.135,1.387,16.54,34.925,80.052,476.017,-35.259,-51.298,-23.51,-26.728,-16.249,10.879,-24.798,0.29,-9.896,26.759,389.457,91.078,298.378,2.687,0.343,S9I2,2
350,350,-406.898,6.0,4.0,627.837,255.508,373.545,0.487,98.182,-13.688,0.0,-796.377,160.476,-247.253,1.398,17.148,35.14,82.238,482.993,-32.155,-50.411,-25.883,-26.721,-16.341,12.345,-24.295,0.281,-9.683,26.759,420.294,109.989,310.306,3.217,0.225,S9I2,2
351,351,-393.112,4.0,1.0,369.432,128.078,241.354,0.252,35.311,-2.964,0.0,-786.276,153.609,-236.017,1.401,17.641,35.759,90.658,472.867,-32.305,-49.815,-26.247,-26.409,-14.149,13.562,-25.261,0.312,-11.013,26.759,550.586,185.172,366.479,1.536,0.275,S9I2,2
352,352,-414.444,8.0,5.0,631.032,271.896,360.2,0.648,125.825,-18.207,0.0,-799.664,157.059,-252.633,1.397,17.181,35.223,86.856,489.333,-36.346,-49.418,-28.736,-26.149,-14.641,12.749,-25.25,0.3,-10.529,26.759,402.721,84.597,318.125,1.761,0.304,S9I2,2
353,353,-390.254,4.0,1.0,410.887,153.164,257.723,0.339,40.416,-3.07,0.0,-788.606,156.619,-238.368,1.394,17.651,35.929,90.082,478.112,-32.271,-49.862,-27.794,-26.268,-14.394,13.395,-24.915,0.309,-9.84,26.759,541.277,183.892,358.449,1.532,0.283,S9I2,2
354,354,-381.714,1.0,1.0,407.894,178.145,231.269,0.444,62.729,-9.842,0.0,-790.035,152.48,-244.84,1.408,17.376,34.826,104.621,478.571,-33.463,-51.023,-23.427,-26.302,-16.984,12.303,-24.647,0.296,-8.147,26.759,478.483,125.483,353.0,8.065,0.45,S9I2,3
