,total_score,InterfaceRes,Interface_hbond_count,SASA,SASA_hydrophobic,SASA_polar,Sc,contact_surf,ddg,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,lk_ball_wtd,omega,p_aa_pp,pro_close,rama_prepro,ref,sugar_SASA,sugar_SASA_hydrophobic,sugar_SASA_polar,sugar_bb,yhh_planarity,description,Ligand,Pose,Run
78,-412.769,4.0,1.0,374.935,180.753,194.334,0.45,47.494,-7.564,0.0,-789.012,154.193,-239.255,1.371,16.596,27.948,86.334,471.725,-33.186,-51.223,-24.736,-26.181,-14.826,12.649,-24.764,0.306,-8.372,26.759,365.282,122.856,242.426,0.423,0.482,rel_S0G0_out_2_complex_0009,S0G0,2,0009
79,-411.467,3.0,0.0,388.023,201.183,186.84,0.301,45.718,-6.478,0.0,-787.915,154.445,-235.94,1.364,16.167,28.27,83.768,472.392,-31.082,-50.83,-22.594,-26.505,-18.216,11.341,-24.836,0.373,-8.833,26.759,357.735,121.738,236.148,0.037,0.369,rel_S0G0_out_2_complex_0010,S0G0,2,0010
80,-415.335,7.0,2.0,501.901,254.865,247.187,0.347,68.888,-6.757,0.0,-786.814,150.981,-238.501,1.391,16.942,29.22,83.545,473.205,-35.177,-49.888,-23.489,-25.616,-14.928,12.257,-25.421,0.307,-10.908,26.759,297.456,91.851,205.604,0.31,0.491,rel_S0G0_out_3_complex_0001,S0G0,3,0001
81,-412.201,6.0,2.0,520.223,251.774,268.601,0.345,68.314,-6.745,0.0,-789.119,158.301,-239.011,1.374,16.66,28.487,81.386,475.974,-30.143,-50.292,-24.915,-26.274,-18.318,11.081,-24.569,0.312,-10.259,26.759,285.248,105.434,179.814,0.235,0.13,rel_S0G0_out_3_complex_0002,S0G0,3,0002
82,-408.975,7.0,2.0,502.788,235.262,267.526,0.423,79.616,-7.463,0.0,-794.052,155.341,-238.064,1.375,17.022,28.654,83.652,481.819,-34.0,-49.368,-25.281,-26.114,-15.748,13.289,-24.871,0.306,-10.14,26.759,286.644,113.842,172.802,0.143,0.303,rel_S0G0_out_3_complex_0003,S0G0,3,0003
83,-415.035,6.0,2.0,440.0,228.564,211.436,0.551,67.053,-8.318,0.0,-791.445,154.621,-236.96,1.364,16.109,28.148,82.105,477.396,-34.114,-50.887,-27.134,-26.019,-15.748,12.364,-24.976,0.342,-8.695,26.759,306.897,110.323,196.574,1.569,0.167,rel_S0G0_out_3_complex_0004,S0G0,3,0004
84,-410.012,6.0,2.0,467.812,217.225,250.74,0.383,62.51,-6.026,0.0,-788.989,155.074,-238.67,1.379,16.729,28.566,86.114,473.959,-32.238,-49.933,-27.224,-26.082,-14.874,13.422,-25.6,0.33,-9.254,26.759,317.215,129.445,187.77,0.11,0.411,rel_S0G0_out_3_complex_0005,S0G0,3,0005
85,-411.182,6.0,2.0,459.108,247.53,211.578,0.633,74.507,-7.157,0.0,-799.606,155.594,-236.384,1.362,16.15,27.824,86.685,481.727,-33.793,-50.482,-25.76,-26.665,-16.889,14.197,-24.811,0.319,-9.373,26.759,292.395,103.43,188.966,1.768,0.194,rel_S0G0_out_3_complex_0006,S0G0,3,0006
86,-415.033,2.0,1.0,341.087,159.889,181.35,0.249,34.41,-7.054,0.0,-781.112,153.893,-238.905,1.376,16.32,28.773,80.295,467.855,-33.051,-52.104,-21.829,-26.11,-16.627,13.166,-25.061,0.305,-9.339,26.759,390.572,132.481,258.092,0.027,0.335,rel_S0G0_out_3_complex_0007,S0G0,3,0007
87,-413.62,6.0,3.0,486.097,234.661,251.588,0.496,60.594,-6.082,0.0,-789.317,155.571,-237.845,1.359,15.981,27.804,80.934,478.453,-31.313,-51.499,-27.459,-26.402,-16.078,12.674,-25.378,0.322,-8.672,26.759,310.68,105.15,205.53,0.288,0.198,rel_S0G0_out_3_complex_0008,S0G0,3,0008
88,-414.559,6.0,2.0,491.7,237.735,254.118,0.358,63.439,-6.59,0.0,-793.461,156.633,-238.681,1.374,16.65,28.93,82.42,477.958,-34.47,-50.465,-25.622,-26.216,-15.975,13.122,-25.077,0.347,-9.108,26.759,302.38,108.405,193.975,0.143,0.18,rel_S0G0_out_3_complex_0009,S0G0,3,0009
89,-410.192,6.0,2.0,517.401,255.888,261.665,0.364,69.142,-6.526,0.0,-791.828,155.638,-239.167,1.382,16.932,28.709,86.146,475.102,-34.974,-49.872,-24.854,-26.393,-14.506,14.059,-24.729,0.318,-9.462,26.759,299.78,104.03,195.75,0.235,0.313,rel_S0G0_out_3_complex_0010,S0G0,3,0010
90,-413.782,3.0,1.0,235.288,101.362,134.078,0.408,28.761,-6.344,0.0,-784.516,153.577,-240.582,1.375,16.667,28.362,85.344,469.4,-34.709,-50.056,-25.954,-26.086,-14.454,13.863,-24.958,0.304,-10.371,26.759,441.714,193.919,247.795,1.688,0.564,rel_S0G0_out_4_complex_0001,S0G0,4,0001
91,-418.314,6.0,1.0,513.685,201.018,312.818,0.456,81.597,-12.959,0.0,-788.945,154.147,-247.072,1.369,16.525,28.289,86.045,478.264,-30.864,-49.675,-29.916,-25.979,-15.228,12.281,-26.029,0.272,-9.035,26.759,280.129,132.472,147.656,0.119,0.356,rel_S0G0_out_4_complex_0002,S0G0,4,0002
92,-413.565,6.0,1.0,349.667,111.18,238.639,0.453,53.841,-3.844,0.0,-785.123,154.999,-241.228,1.37,16.43,28.203,82.848,474.705,-32.966,-50.792,-27.569,-26.432,-15.104,12.713,-24.676,0.291,-8.316,26.759,391.054,193.306,197.748,0.044,0.279,rel_S0G0_out_4_complex_0003,S0G0,4,0003
93,-410.284,7.0,1.0,402.659,143.693,259.119,0.516,67.914,-4.733,0.0,-777.664,153.19,-240.293,1.364,16.291,27.585,84.682,471.079,-33.387,-50.148,-25.655,-26.05,-16.124,12.078,-24.946,0.315,-10.252,26.759,341.648,175.909,165.74,0.407,0.484,rel_S0G0_out_4_complex_0004,S0G0,4,0004
94,-414.539,4.0,1.0,375.82,144.08,231.892,0.634,62.74,-11.221,0.0,-789.504,157.364,-248.312,1.366,16.241,29.298,83.146,481.024,-34.031,-50.083,-25.586,-25.748,-16.741,11.951,-24.726,0.298,-10.463,26.759,345.372,174.742,170.63,2.711,0.497,rel_S0G0_out_4_complex_0005,S0G0,4,0005
95,-412.632,7.0,1.0,457.067,206.477,250.742,0.586,74.316,-2.254,0.0,-793.73,157.691,-241.115,1.384,16.81,29.532,83.384,482.491,-35.56,-50.377,-27.484,-26.594,-16.542,13.113,-24.245,0.309,-9.95,26.759,307.198,134.855,172.342,1.277,0.215,rel_S0G0_out_4_complex_0006,S0G0,4,0006
96,-411.301,6.0,1.0,397.652,118.407,279.398,0.466,70.378,-11.63,0.0,-791.086,154.972,-245.927,1.372,16.919,28.067,87.932,478.469,-32.261,-49.533,-24.33,-26.078,-15.084,12.649,-25.196,0.283,-10.243,26.759,346.43,191.153,155.277,0.503,0.514,rel_S0G0_out_4_complex_0007,S0G0,4,0007
97,-406.134,7.0,1.0,373.413,129.499,243.913,0.49,60.439,-6.211,0.0,-788.337,157.48,-239.966,1.393,17.094,28.973,85.328,471.617,-31.263,-50.761,-25.355,-26.131,-14.825,12.821,-24.839,0.281,-7.427,26.759,360.482,193.38,167.102,0.567,0.457,rel_S0G0_out_4_complex_0008,S0G0,4,0008
98,-415.329,6.0,1.0,517.663,214.037,303.778,0.497,80.66,-11.703,0.0,-781.282,153.2,-250.308,1.369,16.439,28.25,84.549,477.143,-32.458,-49.858,-28.148,-25.459,-14.317,12.492,-25.494,0.272,-9.2,26.759,278.114,128.112,150.002,0.148,0.573,rel_S0G0_out_4_complex_0009,S0G0,4,0009
99,-417.287,6.0,1.0,412.348,128.457,284.043,0.536,77.159,-11.467,0.0,-790.091,154.313,-248.682,1.383,16.823,28.65,87.042,479.618,-33.194,-50.109,-26.502,-25.949,-14.464,12.342,-25.565,0.292,-10.941,26.759,351.001,195.017,155.984,0.425,0.564,rel_S0G0_out_4_complex_0010,S0G0,4,0010
100,-418.412,5.0,2.0,452.83,272.296,180.687,0.728,75.088,-9.989,0.0,-787.275,153.319,-237.229,1.361,16.101,27.93,81.87,470.8,-32.152,-51.518,-23.13,-26.097,-17.582,10.927,-25.175,0.307,-8.043,26.759,303.702,64.742,238.96,0.032,0.384,rel_S0G0_out_5_complex_0001,S0G0,5,0001
101,-416.375,5.0,2.0,428.113,260.236,168.029,0.489,56.177,-8.126,0.0,-788.781,151.56,-237.915,1.375,16.708,28.22,83.448,474.65,-34.457,-50.073,-26.152,-25.766,-14.197,12.814,-25.143,0.301,-9.955,26.759,310.954,71.738,239.216,0.037,0.193,rel_S0G0_out_5_complex_0002,S0G0,5,0002
102,-414.677,5.0,2.0,400.537,259.822,140.715,0.679,69.006,-9.135,0.0,-789.956,154.337,-239.354,1.372,16.625,27.781,84.468,473.397,-30.064,-50.193,-27.161,-26.538,-15.462,12.876,-25.063,0.286,-9.119,26.759,336.353,79.376,256.977,0.057,0.276,rel_S0G0_out_5_complex_0003,S0G0,5,0003
103,-415.743,7.0,2.0,451.815,252.166,199.801,0.349,53.301,-7.358,0.0,-787.913,153.087,-243.206,1.375,16.664,28.593,85.812,473.784,-32.171,-50.123,-28.581,-25.668,-14.341,14.167,-24.987,0.315,-10.222,26.759,312.02,100.691,211.328,0.408,0.505,rel_S0G0_out_5_complex_0004,S0G0,5,0004
104,-417.676,5.0,2.0,403.117,263.41,139.707,0.704,70.271,-9.337,0.0,-781.123,149.941,-238.06,1.362,16.028,27.571,85.59,466.476,-31.259,-51.006,-25.801,-26.183,-14.437,12.66,-26.427,0.316,-10.5,26.759,325.274,72.944,252.33,0.051,0.366,rel_S0G0_out_5_complex_0005,S0G0,5,0005
105,-413.294,5.0,3.0,405.622,250.241,155.533,0.581,66.431,-9.535,0.0,-792.723,151.883,-238.445,1.371,16.175,28.527,84.004,474.614,-32.137,-50.044,-23.637,-26.761,-14.809,13.304,-24.68,0.268,-7.232,26.759,336.775,92.058,244.717,0.084,0.184,rel_S0G0_out_5_complex_0006,S0G0,5,0006
106,-414.592,5.0,3.0,404.039,259.721,144.47,0.549,63.069,-9.671,0.0,-787.878,154.733,-236.309,1.367,16.41,28.114,80.591,471.013,-31.884,-51.345,-23.779,-26.2,-15.877,13.061,-25.243,0.271,-8.746,26.759,345.527,78.58,266.948,0.088,0.259,rel_S0G0_out_5_complex_0007,S0G0,5,0007
107,-417.042,5.0,3.0,411.61,254.607,157.155,0.613,66.43,-10.164,0.0,-796.34,155.179,-240.718,1.363,16.06,28.497,83.162,478.152,-34.009,-50.187,-24.505,-25.81,-16.123,13.934,-25.118,0.282,-8.119,26.759,325.518,76.609,248.909,0.051,0.449,rel_S0G0_out_5_complex_0008,S0G0,5,0008
108,-414.013,7.0,1.0,536.357,239.456,297.053,0.451,84.058,-9.529,0.0,-785.299,149.476,-239.427,1.36,15.937,27.759,85.34,473.929,-27.929,-50.11,-27.827,-26.5,-15.983,11.583,-25.722,0.39,-8.932,26.759,266.398,108.763,157.635,0.809,0.372,rel_S0G0_out_5_complex_0009,S0G0,5,0009
109,-416.521,6.0,2.0,465.258,252.57,212.84,0.621,73.287,-8.586,0.0,-787.823,150.616,-241.133,1.37,16.497,28.733,84.508,473.1,-32.12,-50.994,-23.696,-26.5,-15.166,11.89,-25.326,0.3,-8.018,26.759,287.782,91.67,196.112,0.029,0.452,rel_S0G0_out_5_complex_0010,S0G0,5,0010
110,-411.711,4.0,1.0,441.311,234.846,206.465,0.209,40.452,-7.527,0.0,-785.618,156.022,-237.351,1.379,16.998,28.894,82.728,470.855,-31.06,-49.637,-27.359,-26.662,-15.612,12.395,-24.868,0.284,-10.669,26.759,325.575,112.816,212.912,0.487,0.325,rel_S0G0_out_6_complex_0001,S0G0,6,0001
111,-420.158,5.0,1.0,472.954,194.25,278.703,0.46,69.177,-12.113,0.0,-785.731,151.016,-241.963,1.358,16.08,27.759,84.466,474.444,-31.482,-50.402,-28.359,-26.647,-15.906,12.1,-25.798,0.299,-8.53,26.759,299.545,142.67,157.027,0.04,0.341,rel_S0G0_out_6_complex_0002,S0G0,6,0002
112,-421.281,6.0,1.0,483.648,193.199,290.45,0.417,67.832,-12.43,0.0,-783.785,146.929,-240.364,1.36,16.176,28.159,82.051,475.512,-35.146,-51.188,-23.792,-26.271,-15.997,12.397,-25.047,0.269,-9.843,26.759,296.903,131.73,165.174,0.034,0.506,rel_S0G0_out_6_complex_0003,S0G0,6,0003
113,-416.305,4.0,1.0,472.861,190.731,282.13,0.357,66.591,-10.875,0.0,-788.443,151.486,-236.696,1.359,16.354,28.399,83.411,475.59,-34.016,-49.186,-26.877,-26.745,-15.998,12.988,-25.279,0.3,-10.036,26.759,300.907,124.944,176.115,0.012,0.313,rel_S0G0_out_6_complex_0004,S0G0,6,0004
114,-412.393,6.0,1.0,492.569,265.279,227.291,0.3,50.73,-6.775,0.0,-786.403,154.206,-237.405,1.382,16.877,29.026,85.2,471.158,-33.08,-49.778,-28.931,-26.415,-13.918,12.683,-25.049,0.283,-10.397,26.759,311.333,100.341,211.145,1.167,0.241,rel_S0G0_out_6_complex_0005,S0G0,6,0005
115,-418.51,6.0,1.0,466.151,189.816,276.335,0.448,68.395,-12.09,0.0,-790.724,150.802,-245.109,1.382,16.763,29.165,85.677,477.779,-33.94,-52.005,-25.997,-25.958,-14.566,13.665,-24.955,0.317,-7.992,26.759,295.269,138.829,156.592,0.03,0.397,rel_S0G0_out_6_complex_0006,S0G0,6,0006
116,-418.585,8.0,0.0,517.053,280.291,236.914,0.226,50.883,-7.975,0.0,-784.99,151.651,-238.184,1.358,16.119,28.46,80.792,473.063,-31.412,-52.124,-27.046,-26.609,-16.195,12.282,-25.103,0.322,-8.772,26.759,296.335,96.242,200.094,0.763,0.28,rel_S0G0_out_6_complex_0007,S0G0,6,0007
117,-420.884,6.0,1.0,489.91,206.202,283.861,0.468,76.287,-12.359,0.0,-788.204,151.829,-239.85,1.349,15.842,27.98,81.438,479.869,-33.12,-51.972,-26.38,-26.839,-17.783,11.307,-24.75,0.307,-8.936,26.759,303.104,141.952,161.152,0.073,0.198,rel_S0G0_out_6_complex_0008,S0G0,6,0008
118,-415.396,3.0,0.0,432.825,180.403,252.422,0.395,59.222,-8.145,0.0,-787.766,148.951,-230.689,1.371,16.665,28.066,83.937,470.91,-32.125,-49.953,-24.279,-26.256,-19.143,12.739,-25.777,0.322,-9.515,26.759,296.318,127.499,168.971,0.012,0.374,rel_S0G0_out_6_complex_0009,S0G0,6,0009
119,-421.185,6.0,1.0,495.683,209.018,286.817,0.43,77.814,-12.082,0.0,-791.612,151.896,-244.023,1.357,15.858,28.658,83.003,481.222,-34.975,-51.549,-23.587,-26.341,-17.21,12.719,-25.121,0.331,-9.04,26.759,279.944,136.316,143.628,0.043,0.425,rel_S0G0_out_6_complex_0010,S0G0,6,0010
120,-412.756,6.0,1.0,434.83,192.894,242.088,0.6,70.518,-6.409,0.0,-787.384,153.634,-238.907,1.368,16.705,27.786,81.729,477.181,-33.102,-50.546,-25.63,-26.403,-16.254,12.809,-25.245,0.294,-8.108,26.759,339.59,123.138,216.452,0.214,0.343,rel_S0G0_out_7_complex_0001,S0G0,7,0001
121,-415.779,6.0,1.0,457.922,173.627,284.447,0.623,83.704,-6.58,0.0,-790.753,153.028,-236.99,1.375,16.542,28.992,81.809,480.405,-35.89,-51.383,-25.257,-26.394,-17.388,12.198,-25.022,0.307,-8.513,26.759,316.061,123.389,192.672,0.215,0.181,rel_S0G0_out_7_complex_0002,S0G0,7,0002
122,-414.781,6.0,1.0,434.03,193.358,240.824,0.588,69.86,-6.326,0.0,-785.118,151.52,-240.1,1.368,16.197,27.639,84.361,473.477,-31.056,-50.085,-24.852,-26.006,-16.921,12.202,-26.003,0.309,-9.197,26.759,333.216,123.131,210.085,0.216,0.508,rel_S0G0_out_7_complex_0003,S0G0,7,0003
123,-407.33,1.0,0.0,282.69,130.265,152.424,0.646,33.693,-5.834,0.0,-782.05,152.029,-235.103,1.359,15.999,28.202,85.637,465.001,-27.507,-51.307,-26.825,-26.786,-15.179,12.338,-24.61,0.298,-8.448,26.759,415.183,165.03,250.153,2.708,0.154,rel_S0G0_out_7_complex_0004,S0G0,7,0004
124,-414.687,5.0,1.0,398.892,171.333,227.711,0.72,68.145,-5.954,0.0,-794.341,156.24,-239.395,1.38,16.64,28.441,83.941,477.194,-32.978,-50.908,-25.554,-26.044,-16.562,14.167,-24.938,0.312,-9.28,26.759,345.376,136.545,208.831,0.025,0.213,rel_S0G0_out_7_complex_0005,S0G0,7,0005
125,-410.124,3.0,1.0,389.812,162.143,227.821,0.663,57.48,-6.272,0.0,-794.746,159.308,-238.467,1.393,17.184,28.608,84.506,475.206,-33.816,-51.308,-23.749,-25.876,-18.134,14.725,-24.553,0.314,-7.818,26.759,361.238,119.988,241.249,0.013,0.326,rel_S0G0_out_7_complex_0006,S0G0,7,0006
126,-408.956,6.0,1.0,463.942,207.06,257.035,0.498,72.101,-8.826,0.0,-798.377,153.159,-235.808,1.39,17.303,28.162,88.06,479.112,-32.844,-48.838,-25.29,-25.955,-17.648,13.534,-24.905,0.304,-7.638,26.759,319.864,115.426,204.438,0.185,0.381,rel_S0G0_out_7_complex_0007,S0G0,7,0007
127,-414.384,4.0,1.0,384.071,207.592,176.479,0.627,50.819,-8.03,0.0,-793.553,151.803,-232.207,1.373,16.318,28.543,84.186,475.258,-33.015,-50.223,-24.832,-26.287,-18.849,12.176,-25.229,0.355,-7.311,26.759,392.635,125.301,267.487,0.155,0.197,rel_S0G0_out_7_complex_0008,S0G0,7,0008
128,-409.794,6.0,1.0,465.649,188.995,276.806,0.556,70.118,-8.246,0.0,-788.232,150.24,-237.733,1.373,16.282,28.417,82.206,478.24,-33.13,-49.297,-22.476,-26.55,-17.183,14.038,-25.444,0.323,-8.416,26.759,340.634,133.701,206.932,0.737,0.053,rel_S0G0_out_7_complex_0009,S0G0,7,0009
129,-413.549,6.0,1.0,479.45,221.408,258.194,0.556,73.4,-8.457,0.0,-797.245,152.806,-236.204,1.38,16.519,28.903,83.57,480.188,-35.494,-50.186,-21.301,-25.814,-17.342,14.209,-25.228,0.285,-9.914,26.759,321.553,112.61,208.943,0.192,0.369,rel_S0G0_out_7_complex_0010,S0G0,7,0010
130,-404.711,5.0,1.0,301.243,146.725,154.67,0.434,39.557,-4.387,0.0,-785.015,153.813,-236.923,1.366,16.396,28.267,89.081,470.905,-31.09,-50.834,-26.417,-26.711,-16.223,12.314,-24.999,0.32,-8.553,26.759,397.882,118.569,279.312,2.667,0.165,rel_S0G0_out_8_complex_0001,S0G0,8,0001
131,-408.85,7.0,1.0,457.349,243.105,214.245,0.366,67.562,-5.231,0.0,-789.034,155.062,-241.514,1.376,16.732,27.401,86.292,474.454,-29.09,-49.423,-27.659,-26.7,-14.825,13.073,-25.256,0.321,-7.433,26.759,299.727,95.131,204.748,0.288,0.327,rel_S0G0_out_8_complex_0002,S0G0,8,0002
132,-415.548,6.0,0.0,465.465,244.644,220.821,0.396,67.064,-6.075,0.0,-786.566,154.336,-241.956,1.37,16.178,27.631,80.913,475.304,-31.2,-51.083,-26.258,-26.344,-15.894,13.288,-25.012,0.316,-7.746,26.759,316.554,107.356,209.35,0.237,0.18,rel_S0G0_out_8_complex_0003,S0G0,8,0003
133,-408.215,6.0,1.0,473.822,263.607,210.216,0.38,69.914,-6.088,0.0,-786.102,153.309,-237.433,1.386,16.839,28.338,84.435,469.047,-31.902,-49.442,-21.597,-26.087,-16.565,13.357,-25.427,0.284,-8.222,26.759,308.475,93.131,215.496,0.262,0.548,rel_S0G0_out_8_complex_0004,S0G0,8,0004
134,-403.895,5.0,0.0,406.252,202.937,203.315,0.372,54.017,-3.896,0.0,-784.774,152.572,-240.029,1.391,17.223,28.734,90.807,471.379,-31.807,-50.565,-25.298,-25.807,-14.382,13.476,-25.836,0.343,-11.342,26.759,347.056,123.937,223.119,2.749,0.512,rel_S0G0_out_8_complex_0005,S0G0,8,0005
135,-417.0,5.0,2.0,449.85,230.49,219.361,0.453,68.818,-8.69,0.0,-786.61,153.621,-234.751,1.363,16.064,27.737,80.456,473.594,-29.279,-51.123,-27.171,-26.346,-17.186,11.092,-25.407,0.327,-10.715,26.759,316.085,111.48,204.758,0.176,0.401,rel_S0G0_out_8_complex_0006,S0G0,8,0006
136,-405.631,5.0,2.0,346.127,166.03,180.098,0.261,37.171,-5.867,0.0,-784.939,153.952,-241.098,1.374,16.6,28.357,86.818,471.711,-30.168,-49.565,-27.746,-25.795,-14.57,13.902,-25.091,0.273,-9.714,26.759,374.193,138.44,235.905,2.798,0.511,rel_S0G0_out_8_complex_0007,S0G0,8,0007
137,-409.777,4.0,2.0,305.26,142.876,162.536,0.31,37.977,-5.581,0.0,-788.182,152.63,-238.974,1.376,16.892,28.71,87.416,471.832,-32.864,-49.838,-26.111,-26.495,-14.432,12.807,-24.928,0.279,-10.032,26.759,393.903,144.122,249.781,2.845,0.532,rel_S0G0_out_8_complex_0008,S0G0,8,0008
138,-414.628,0.0,1.0,331.966,169.527,162.591,0.559,50.101,-9.876,0.0,-783.454,154.616,-242.868,1.356,16.022,27.839,83.785,471.916,-31.101,-51.262,-27.395,-26.76,-15.916,12.556,-25.408,0.313,-8.592,26.759,404.141,141.303,262.837,2.806,0.16,rel_S0G0_out_8_complex_0009,S0G0,8,0009
139,-406.864,1.0,1.0,236.965,120.696,116.269,0.532,35.325,-6.016,0.0,-780.219,147.675,-234.056,1.375,16.511,28.247,87.032,465.24,-31.872,-50.361,-23.113,-25.693,-14.51,11.956,-25.135,0.331,-10.33,26.759,434.022,158.615,275.559,2.851,0.447,rel_S0G0_out_8_complex_0010,S0G0,8,0010
140,-407.508,6.0,1.0,368.905,137.922,230.982,0.329,43.669,-3.07,0.0,-787.872,153.638,-235.593,1.37,16.789,28.088,86.424,476.241,-35.361,-50.346,-24.644,-26.82,-17.847,13.087,-24.59,0.303,-10.296,26.759,353.574,153.785,199.788,2.856,0.307,rel_S0G0_out_9_complex_0001,S0G0,9,0001
141,-415.017,6.0,1.0,442.735,142.148,300.587,0.436,66.426,-7.554,0.0,-791.817,155.319,-237.529,1.37,16.47,28.128,82.304,481.342,-35.826,-51.103,-25.863,-26.377,-17.137,13.373,-24.347,0.328,-10.984,26.759,336.313,167.221,169.244,0.335,0.237,rel_S0G0_out_9_complex_0002,S0G0,9,0002
142,-408.073,5.0,1.0,316.78,124.784,191.996,0.378,38.823,-3.744,0.0,-787.931,151.793,-234.243,1.362,16.27,28.382,84.508,475.088,-31.022,-49.889,-29.368,-26.57,-16.52,13.115,-25.058,0.331,-8.136,26.759,413.538,160.448,253.09,2.879,0.179,rel_S0G0_out_9_complex_0003,S0G0,9,0003
143,-405.978,4.0,0.0,350.884,122.768,228.116,0.247,34.044,-4.393,0.0,-786.712,156.511,-239.422,1.376,16.697,27.527,87.122,473.507,-30.526,-49.627,-27.566,-26.351,-14.682,13.751,-24.569,0.321,-10.412,26.759,392.086,173.043,219.043,0.079,0.241,rel_S0G0_out_9_complex_0004,S0G0,9,0004
144,-399.524,2.0,0.0,197.808,73.13,124.679,0.601,22.168,-3.328,0.0,-778.905,151.816,-237.832,1.371,16.385,28.268,91.407,468.348,-32.063,-50.73,-26.271,-26.383,-15.428,13.253,-24.966,0.304,-7.747,26.759,487.885,185.285,302.752,2.676,0.214,rel_S0G0_out_9_complex_0005,S0G0,9,0005
145,-411.821,4.0,1.0,250.171,137.185,112.986,0.517,35.838,-5.184,0.0,-782.372,152.477,-236.039,1.361,16.245,28.894,84.3,469.234,-34.406,-51.743,-26.169,-26.054,-15.577,12.427,-25.282,0.331,-9.287,26.759,450.079,175.438,274.641,2.79,0.29,rel_S0G0_out_9_complex_0006,S0G0,9,0006
146,-400.592,1.0,0.0,195.287,52.318,142.97,0.099,11.365,-1.689,0.0,-780.479,149.704,-234.378,1.368,16.349,27.807,91.591,465.221,-29.966,-51.401,-24.159,-26.264,-16.192,13.264,-25.089,0.328,-8.192,26.759,477.65,200.714,277.088,2.673,0.465,rel_S0G0_out_9_complex_0007,S0G0,9,0007
147,-415.55,6.0,1.0,442.546,186.777,255.769,0.54,70.269,-7.604,0.0,-799.01,154.881,-240.774,1.378,16.606,28.347,84.486,485.795,-34.738,-50.079,-26.401,-26.639,-15.838,12.937,-24.274,0.318,-9.731,26.759,316.415,150.058,166.509,0.282,0.145,rel_S0G0_out_9_complex_0008,S0G0,9,0008
148,-404.785,3.0,1.0,294.562,81.512,213.05,0.532,38.752,-5.59,0.0,-785.252,154.388,-239.53,1.36,16.143,28.079,92.823,470.224,-30.036,-49.946,-28.86,-27.005,-15.374,12.078,-25.421,0.328,-8.524,26.759,414.11,174.308,239.953,2.678,0.304,rel_S0G0_out_9_complex_0009,S0G0,9,0009
149,-410.417,6.0,1.0,396.724,153.011,243.714,0.19,38.242,-2.804,0.0,-787.878,154.016,-234.946,1.359,16.174,28.214,84.87,476.872,-32.312,-50.997,-28.581,-26.747,-18.863,12.325,-25.123,0.311,-8.933,26.759,349.079,157.71,191.369,2.867,0.197,rel_S0G0_out_9_complex_0010,S0G0,9,0010
150,-403.359,5.0,0.0,456.687,244.315,212.373,0.408,68.454,-7.136,0.0,-794.709,156.185,-238.127,1.44,17.841,37.538,83.885,477.309,-34.099,-50.842,-24.733,-26.806,-17.916,13.799,-24.839,0.354,-9.246,26.759,404.038,100.556,305.155,2.599,0.251,rel_S3I2_out_1_complex_0001,S3I2,1,0001
151,-405.298,6.0,0.0,423.384,252.627,171.516,0.349,51.615,-7.493,0.0,-783.024,149.99,-239.768,1.43,17.547,36.157,83.414,469.746,-33.095,-50.84,-26.038,-25.949,-14.921,12.966,-25.132,0.354,-8.163,26.759,429.567,72.887,356.984,2.779,0.489,rel_S3I2_out_1_complex_0002,S3I2,1,0002
152,-403.986,3.0,0.0,396.891,208.696,188.194,0.45,38.582,-5.194,0.0,-786.411,154.117,-236.226,1.43,18.003,36.422,82.238,472.043,-30.985,-50.454,-26.906,-26.616,-18.031,12.393,-25.198,0.313,-8.778,26.759,424.915,113.688,312.9,1.664,0.239,rel_S3I2_out_1_complex_0003,S3I2,1,0003
153,-405.209,5.0,1.0,433.497,208.969,224.528,0.598,53.638,-6.001,0.0,-788.594,152.145,-237.55,1.424,17.135,36.864,82.025,472.32,-33.171,-51.277,-23.792,-26.492,-15.829,13.754,-24.85,0.327,-8.205,26.759,419.759,105.619,315.357,1.594,0.204,rel_S3I2_out_1_complex_0004,S3I2,1,0004
154,-400.464,5.0,0.0,455.485,242.949,212.536,0.406,61.243,-7.138,0.0,-791.112,157.402,-233.726,1.425,17.714,37.424,81.195,473.99,-34.061,-50.425,-24.484,-26.053,-17.637,12.543,-24.89,0.256,-10.121,26.759,395.065,62.093,334.644,2.882,0.456,rel_S3I2_out_1_complex_0005,S3I2,1,0005
155,-406.577,5.0,3.0,491.187,252.115,239.072,0.435,78.71,-9.951,0.0,-789.439,155.826,-246.753,1.455,18.184,36.78,85.889,477.759,-32.995,-49.562,-29.293,-26.526,-13.176,12.013,-24.74,0.321,-10.707,26.759,374.543,78.478,297.13,1.367,0.262,rel_S3I2_out_1_complex_0006,S3I2,1,0006
156,-404.161,3.0,0.0,379.901,202.855,177.046,0.429,35.606,-5.06,0.0,-782.13,150.277,-232.827,1.426,17.682,36.957,80.419,469.747,-31.69,-51.135,-25.575,-26.681,-16.279,12.194,-25.268,0.318,-10.174,26.759,444.14,122.128,323.077,1.624,0.197,rel_S3I2_out_1_complex_0007,S3I2,1,0007
